Full name,Year,Conference (short),First name,Middle name,Last name,gender,Paper Count,Max Paper Count,First year paper,Age,Conference (long),Main Topic,Productivity
Moshe Y. Vardi,2003,IJCAI,Moshe,Y.,Vardi,M,281,680,1979,24,International Joint Conference on Artificial Intelligence,Artificial Intelligence,11.708333333333334
Phokion G. Kolaitis,2003,IJCAI,Phokion,G.,Kolaitis,M,72,198,1979,24,International Joint Conference on Artificial Intelligence,Artificial Intelligence,3.0
Takeo Kanade,2003,IJCAI,Takeo,,Kanade,M,231,476,1973,30,International Joint Conference on Artificial Intelligence,Artificial Intelligence,7.7
Adnan Darwiche,2005,IJCAI,Adnan,,Darwiche,M,69,187,1988,17,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.0588235294117645
Alison Gopnik,2005,IJCAI,Alison,,Gopnik,F,3,46,1990,15,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.2
Andrew Blake,2005,IJCAI,Andrew,,Blake,M,134,169,1982,23,International Joint Conference on Artificial Intelligence,Artificial Intelligence,5.826086956521739
Bart Selman,2005,IJCAI,Bart,,Selman,M,95,186,1988,17,International Joint Conference on Artificial Intelligence,Artificial Intelligence,5.588235294117647
Daniel M. Wolpert,2005,IJCAI,Daniel,M.,Wolpert,M,8,29,1994,11,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.7272727272727273
Kevin Knight,2005,IJCAI,Kevin,,Knight,M,63,200,1989,16,International Joint Conference on Artificial Intelligence,Artificial Intelligence,3.9375
Nir Friedman,2005,IJCAI,Nir,,Friedman,M,88,113,1994,11,International Joint Conference on Artificial Intelligence,Artificial Intelligence,8.0
Stephen Jacobsen,2005,IJCAI,Stephen,,Jacobsen,M,14,17,1986,19,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.7368421052631579
Carole Goble,2007,IJCAI,Carole,,Goble,F,187,323,1990,17,International Joint Conference on Artificial Intelligence,Artificial Intelligence,11.0
Devika Subramanian,2007,IJCAI,Devika,,Subramanian,F,37,57,1986,21,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.761904761904762
Hideyuki Nakashima,2007,IJCAI,Hideyuki,,Nakashima,,42,49,1982,25,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.68
Ken Goldberg,2007,IJCAI,Ken,,Goldberg,M,121,385,1987,20,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.05
Martha E. Pollack,2007,IJCAI,Martha,E.,Pollack,F,80,89,1982,25,International Joint Conference on Artificial Intelligence,Artificial Intelligence,3.2
Patrick Doherty,2007,IJCAI,Patrick,,Doherty,M,0,4,2019,0,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.0
Raj Reddy,2007,IJCAI,Raj,,Reddy,M,54,59,1966,41,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.3170731707317074
Cristina Conati,2009,IJCAI,Cristina,,Conati,F,56,153,1991,18,International Joint Conference on Artificial Intelligence,Artificial Intelligence,3.111111111111111
Gerhard Widmer,2009,IJCAI,Gerhard,,Widmer,M,119,250,1985,24,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.958333333333333
Hal R. Varian,2009,IJCAI,Hal,R.,Varian,M,26,30,1993,16,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.625
Luc Steels,2009,IJCAI,Luc,,Steels,M,77,128,1976,33,International Joint Conference on Artificial Intelligence,Artificial Intelligence,2.333333333333333
Qiang Yang,2009,IJCAI,Qiang,,Yang,M,1,71,2004,5,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.2
Thomas G. Dietterich,2009,IJCAI,Thomas,G.,Dietterich,M,125,201,1979,30,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.166666666666667
Daphne Koller,2011,IJCAI,Daphne,,Koller,F,194,219,1987,24,International Joint Conference on Artificial Intelligence,Artificial Intelligence,8.083333333333334
Gerd Gigerenzer,2011,IJCAI,Gerd,,Gigerenzer,F,7,13,2006,5,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.4
Hugh Durrant-Whyte,2011,IJCAI,Hugh,,Durrant-Whyte,M,208,216,1985,26,International Joint Conference on Artificial Intelligence,Artificial Intelligence,8.0
Jonathan Schaeffer,2011,IJCAI,Jonathan,,Schaeffer,M,202,226,1983,28,International Joint Conference on Artificial Intelligence,Artificial Intelligence,7.214285714285714
Mike Trick,2011,IJCAI,Mike,,Trick,M,0,0,0,0,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.0
Oren Etzioni,2011,IJCAI,Oren,,Etzioni,M,127,169,1988,23,International Joint Conference on Artificial Intelligence,Artificial Intelligence,5.521739130434782
Susan Athey,2011,IJCAI,Susan,,Athey,F,6,22,1990,21,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.2857142857142857
Wendy Hall,2011,IJCAI,Wendy,,Hall,F,171,254,1988,23,International Joint Conference on Artificial Intelligence,Artificial Intelligence,7.434782608695652
Christof Koch,2015,IJCAI,Christof,,Koch,M,127,134,1987,28,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.535714285714286
Evgeniy Gabrilovich,2015,IJCAI,Evgeniy,,Gabrilovich,M,73,83,1997,18,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.055555555555555
Jon McCormack,2015,IJCAI,Jon,,McCormack,M,28,65,1998,17,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.6470588235294117
Julien Cornebise,2015,IJCAI,Julien,,Cornebise,M,5,7,2005,10,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.5
Manuela M. Veloso,2015,IJCAI,Manuela,M.,Veloso,F,423,541,1991,24,International Joint Conference on Artificial Intelligence,Artificial Intelligence,17.625
Michael L. Littman,2015,IJCAI,Michael,L.,Littman,M,165,220,1989,26,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.346153846153846
Pete Wurman,2015,IJCAI,Pete,,Wurman,M,50,56,1996,19,International Joint Conference on Artificial Intelligence,Artificial Intelligence,2.631578947368421
Steve Chien,2015,IJCAI,Steve,,Chien,M,16,33,2000,15,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.0666666666666669
David Silver,2016,IJCAI,David,,Silver,M,69,117,2000,16,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.3125
James A. Hendler,2016,IJCAI,James,A.,Hendler,M,254,283,1980,36,International Joint Conference on Artificial Intelligence,Artificial Intelligence,7.055555555555555
Jonathan Gratch,2016,IJCAI,Jonathan,,Gratch,M,201,290,1991,25,International Joint Conference on Artificial Intelligence,Artificial Intelligence,8.04
Kevin Leyton-Brown,2016,IJCAI,Kevin,,Leyton-Brown,M,102,140,1999,17,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.0
Robert Holte,2016,IJCAI,Robert,,Holte,M,135,147,1989,27,International Joint Conference on Artificial Intelligence,Artificial Intelligence,5.0
Sheila Mcllraith,2016,IJCAI,Sheila,,Mcllraith,F,2,2,2001,15,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.1333333333333333
Wolfram Burgard,2016,IJCAI,Wolfram,,Burgard,M,404,559,1990,26,International Joint Conference on Artificial Intelligence,Artificial Intelligence,15.538461538461538
Georg Gottlob,2017,IJCAI,Georg,,Gottlob,M,371,430,1983,34,International Joint Conference on Artificial Intelligence,Artificial Intelligence,10.911764705882351
Joelle Pineau,2017,IJCAI,Joelle,,Pineau,F,112,187,2000,17,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.588235294117647
Marti Hearst,2017,IJCAI,Marti,,Hearst,F,142,171,1988,29,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.896551724137931
Rong Jin,2017,IJCAI,Rong,,Jin,M,12,19,2007,10,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.2
Stuart Russell,2017,IJCAI,Stuart,,Russell,M,149,182,1986,31,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.806451612903226
Tuomas Sandholm,2017,IJCAI,Tuomas,,Sandholm,M,291,346,1993,24,International Joint Conference on Artificial Intelligence,Artificial Intelligence,12.125
Ugo Pagallo,2017,IJCAI,Ugo,,Pagallo,M,24,34,2007,10,International Joint Conference on Artificial Intelligence,Artificial Intelligence,2.4
Danica Kragic Jensfelt,2018,IJCAI,Danica,Kragic,Jensfelt,F,238,309,1999,19,International Joint Conference on Artificial Intelligence,Artificial Intelligence,12.526315789473683
Hector Geffner,2018,IJCAI,Hector,,Geffner,M,115,129,1987,31,International Joint Conference on Artificial Intelligence,Artificial Intelligence,3.7096774193548394
Jean-francois Bonnefon,2018,IJCAI,Jean-francois,,Bonnefon,M,30,35,2001,17,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.7647058823529411
Josh Tenenbaum,2018,IJCAI,Josh,,Tenenbaum,M,214,378,1994,24,International Joint Conference on Artificial Intelligence,Artificial Intelligence,8.916666666666666
Joyce Chai,2018,IJCAI,Joyce,,Chai,F,101,113,1995,23,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.391304347826087
Max Tegmark,2018,IJCAI,Max,,Tegmark,M,9,17,1994,24,International Joint Conference on Artificial Intelligence,Artificial Intelligence,0.375
Nicole Immorlica,2018,IJCAI,Nicole,,Immorlica,F,97,127,2003,15,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.466666666666667
Yann LeCun,2018,IJCAI,Yann,,LeCun,M,190,205,1988,30,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.333333333333333
Adnan Darwiche,2019,IJCAI,Adnan,,Darwiche,M,172,187,1988,31,International Joint Conference on Artificial Intelligence,Artificial Intelligence,5.548387096774194
Giuseppe de Giacomo,2019,IJCAI,Giuseppe,de,Giacomo,M,279,328,1992,27,International Joint Conference on Artificial Intelligence,Artificial Intelligence,10.333333333333334
Hadas Kress-Gazit,2019,IJCAI,Hadas,,Kress-Gazit,F,84,107,2005,14,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.0
Hiroaki Kitano,2019,IJCAI,Hiroaki,,Kitano,M,184,186,1988,31,International Joint Conference on Artificial Intelligence,Artificial Intelligence,5.935483870967742
Leslie Pack Kaelbling,2019,IJCAI,Leslie,Pack,Kaelbling,F,177,210,1986,33,International Joint Conference on Artificial Intelligence,Artificial Intelligence,5.363636363636363
Michela Milano,2019,IJCAI,Michela,,Milano,F,168,188,1996,23,International Joint Conference on Artificial Intelligence,Artificial Intelligence,7.304347826086956
Zhi-hua Zhou,2019,IJCAI,Zhi-hua,,Zhou,M,469,535,1999,20,International Joint Conference on Artificial Intelligence,Artificial Intelligence,23.45
Craig Boutilier,2020,IJCAI,Craig,,Boutilier,M,209,216,1989,31,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.741935483870968
Elisabeth André,2020,IJCAI,Elisabeth,,André,F,424,478,1986,34,International Joint Conference on Artificial Intelligence,Artificial Intelligence,12.470588235294118
Hiroshi Ishiguro,2020,IJCAI,Hiroshi,,Ishiguro,M,602,677,1990,30,International Joint Conference on Artificial Intelligence,Artificial Intelligence,20.066666666666663
Mykel Kochenderfer,2020,IJCAI,Mykel,,Kochenderfer,M,132,184,2003,17,International Joint Conference on Artificial Intelligence,Artificial Intelligence,7.764705882352941
Peter Stone,2020,IJCAI,Peter,,Stone,M,497,559,1990,30,International Joint Conference on Artificial Intelligence,Artificial Intelligence,16.566666666666666
Stephane Mallat,2020,IJCAI,Stephane,,Mallat,M,75,79,1989,31,International Joint Conference on Artificial Intelligence,Artificial Intelligence,2.419354838709677
Tinne Tuytelaars,2020,IJCAI,Tinne,,Tuytelaars,F,234,262,1997,23,International Joint Conference on Artificial Intelligence,Artificial Intelligence,10.173913043478262
Yukie Nagai,2020,IJCAI,Yukie,,Nagai,F,88,99,2000,20,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.4
Chad Jenkins,2021,IJCAI,Chad,,Jenkins,M,98,108,2000,21,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.666666666666667
Edith Elkind,2021,IJCAI,Edith,,Elkind,F,173,187,2002,19,International Joint Conference on Artificial Intelligence,Artificial Intelligence,9.105263157894736
Fei-fei Li,2021,IJCAI,Fei-fei,,Li,F,248,260,2003,18,International Joint Conference on Artificial Intelligence,Artificial Intelligence,13.77777777777778
Masahiro Fujita,2021,IJCAI,Masahiro,,Fujita,M,458,473,1983,38,International Joint Conference on Artificial Intelligence,Artificial Intelligence,12.052631578947368
Michael Thielscher,2021,IJCAI,Michael,,Thielscher,M,159,161,1992,29,International Joint Conference on Artificial Intelligence,Artificial Intelligence,5.482758620689655
Sameena Shah,2021,IJCAI,Sameena,,Shah,F,36,45,2008,13,International Joint Conference on Artificial Intelligence,Artificial Intelligence,2.769230769230769
Yoshua Bengio,2021,IJCAI,Yoshua,,Bengio,M,503,526,1988,33,International Joint Conference on Artificial Intelligence,Artificial Intelligence,15.242424242424242
Zongben Xu,2021,IJCAI,Zongben,,Xu,M,270,297,1985,36,International Joint Conference on Artificial Intelligence,Artificial Intelligence,7.5
Ana Paiva,2022,IJCAI,Ana,,Paiva,F,400,403,1994,28,International Joint Conference on Artificial Intelligence,Artificial Intelligence,14.285714285714286
Gerhard Widmer,2022,IJCAI,Gerhard,,Widmer,M,250,250,1985,37,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.756756756756757
Jerome Lang,2022,IJCAI,Jerome,,Lang,M,231,233,1987,35,International Joint Conference on Artificial Intelligence,Artificial Intelligence,6.6
Judea Pearl,2022,IJCAI,Judea,,Pearl,M,223,223,1971,51,International Joint Conference on Artificial Intelligence,Artificial Intelligence,4.372549019607843
Mihaela van der,2022,IJCAI,Mihaela,van,der,F,596,597,2000,22,International Joint Conference on Artificial Intelligence,Artificial Intelligence,27.09090909090909
Pete Wurman,2022,IJCAI,Pete,,Wurman,M,56,56,1996,26,International Joint Conference on Artificial Intelligence,Artificial Intelligence,2.1538461538461537
Sumit Gulwani,2022,IJCAI,Sumit,,Gulwani,M,147,148,2001,21,International Joint Conference on Artificial Intelligence,Artificial Intelligence,7.0
Tim Miller,2022,IJCAI,Tim,,Miller,M,35,35,2001,21,International Joint Conference on Artificial Intelligence,Artificial Intelligence,1.6666666666666667
Andreas S. Weigend,2003,KDD,Andreas,S.,Weigend,M,30,32,1990,13,Conference on Knowledge Discovery and Data Mining,Data Management,2.3076923076923075
